day_of_week,is_weekend,month,menu_category,is_festival,festival_type,is_poya_day,temperature_avg,rainfall_mm,is_heavy_rain,supplier_invoice_qty,daily_demand_qty
2,1,5,2,0,2,0,26.3,3.1,0,85,75
2,1,5,3,0,2,0,26.5,0.1,0,164,157
2,1,5,1,0,2,0,27.2,1.2,0,182,180
3,1,5,3,0,2,0,30.6,3.3,0,87,74
3,1,5,1,0,2,0,26.8,0.8,0,178,185
3,1,5,2,0,2,0,32.3,0.2,0,181,186
3,1,5,4,0,2,0,28.5,1.6,0,199,175
3,1,5,0,0,2,0,29.5,0.5,0,172,184
1,0,5,3,0,2,0,29.4,1.7,0,182,173
1,0,5,1,0,2,0,30.8,7.4,0,197,149
1,0,5,2,0,2,0,29.7,0.7,0,159,119
1,0,5,4,0,2,0,28.8,7.5,0,157,134
1,0,5,0,0,2,0,28.1,0.4,0,190,150
5,0,5,0,0,2,1,31.0,2.9,0,188,134
5,0,5,4,0,2,1,31.9,3.5,0,130,104
5,0,5,2,0,2,1,28.1,4.2,0,124,103
5,0,5,3,0,2,1,30.0,1.7,0,172,147
5,0,5,1,0,2,1,28.1,13.8,0,166,153
6,0,5,3,0,2,1,29.5,3.5,0,109,98
6,0,5,1,0,2,1,28.5,1.4,0,179,136
6,0,5,2,0,2,1,32.1,0.1,0,97,72
6,0,5,4,0,2,1,29.6,19.4,0,111,79
6,0,5,0,0,2,1,32.4,2.5,0,134,99
4,0,5,3,0,2,0,32.4,2.3,0,87,66
4,0,5,1,0,2,0,26.5,3.4,0,184,150
4,0,5,2,0,2,0,27.7,7.2,0,125,107
4,0,5,4,0,2,0,26.1,4.8,0,142,107
4,0,5,0,0,2,0,29.2,4.7,0,97,90
0,0,5,0,0,2,0,30.8,5.2,0,187,151
0,0,5,4,0,2,0,32.6,9.8,0,158,143
0,0,5,2,0,2,0,28.6,1.0,0,192,179
0,0,5,3,0,2,0,26.9,4.5,0,84,78
0,0,5,1,0,2,0,29.9,0.7,0,190,149
2,1,5,3,0,2,0,28.8,0.8,0,173,188
2,1,5,1,0,2,0,32.9,2.7,0,182,186
2,1,5,2,0,2,0,29.5,0.2,0,112,97
2,1,5,4,0,2,0,32.6,1.8,0,92,87
2,1,5,0,0,2,0,26.1,1.8,0,127,131
3,1,5,3,0,2,0,30.5,4.0,0,120,106
3,1,5,1,0,2,0,29.0,0.9,0,135,149
3,1,5,2,0,2,0,27.5,0.4,0,174,154
3,1,5,4,0,2,0,32.8,3.7,0,92,93
3,1,5,0,0,2,0,29.7,0.2,0,116,120
1,0,5,0,0,2,0,28.7,1.5,0,158,149
1,0,5,2,0,2,0,27.6,0.8,0,142,107
1,0,5,4,0,2,0,27.0,6.4,0,87,80
1,0,5,3,0,2,0,29.5,5.1,0,166,141
1,0,5,1,0,2,0,31.9,1.8,0,186,149
5,0,5,3,0,2,0,26.8,1.5,0,166,129
5,0,5,1,0,2,0,32.0,6.1,0,174,165
5,0,5,2,0,2,0,29.9,1.3,0,141,128
5,0,5,4,0,2,0,26.0,3.3,0,116,107
5,0,5,0,0,2,0,26.2,3.3,0,143,122
6,0,5,3,0,2,0,32.0,1.2,0,174,150
6,0,5,1,0,2,0,30.6,12.3,0,168,145
6,0,5,2,0,2,0,30.1,5.3,0,117,94
6,0,5,4,0,2,0,29.8,4.5,0,94,72
6,0,5,0,0,2,0,26.6,2.2,0,184,161
4,0,5,0,1,1,0,30.5,4.6,0,83,102
4,0,5,4,1,1,0,32.6,6.8,0,96,117
4,0,5,3,1,1,0,30.5,4.7,0,87,102
4,0,5,1,1,1,0,31.3,4.2,0,159,194
4,0,5,2,1,1,0,30.3,1.9,0,174,207
0,0,5,3,0,2,0,28.1,2.9,0,164,147
0,0,5,1,0,2,0,28.6,3.3,0,175,162
0,0,5,2,0,2,0,29.7,5.2,0,158,135
0,0,5,4,0,2,0,28.4,1.4,0,99,73
0,0,5,0,0,2,0,26.8,5.7,0,199,158
2,1,5,4,0,2,0,29.7,0.4,0,170,162
2,1,5,2,0,2,0,30.6,1.3,0,130,114
2,1,5,0,0,2,0,30.0,0.5,0,86,75
2,1,5,3,0,2,0,26.6,0.2,0,92,80
2,1,5,1,0,2,0,31.4,3.8,0,173,147
3,1,5,3,0,2,0,26.3,1.3,0,105,100
3,1,5,1,0,2,0,31.8,2.4,0,188,180
3,1,5,2,0,2,0,30.0,4.8,0,91,82
3,1,5,4,0,2,0,27.0,1.5,0,101,98
3,1,5,0,0,2,0,28.9,4.4,0,133,128
1,0,5,3,0,2,0,30.0,12.2,0,113,105
1,0,5,1,0,2,0,28.2,0.5,0,133,104
1,0,5,2,0,2,0,30.0,12.0,0,97,91
1,0,5,4,0,2,0,31.0,1.4,0,178,166
1,0,5,0,0,2,0,32.0,6.0,0,171,151
5,0,5,4,0,2,0,31.2,6.1,0,102,73
5,0,5,2,0,2,0,29.6,0.5,0,194,154
5,0,5,0,0,2,0,32.5,4.9,0,181,148
5,0,5,3,0,2,0,27.2,7.0,0,197,163
5,0,5,1,0,2,0,26.2,0.6,0,113,87
6,0,5,0,0,2,0,28.0,0.4,0,102,85
6,0,5,4,0,2,0,30.2,8.3,0,164,151
6,0,5,3,0,2,0,28.3,5.6,0,137,121
6,0,5,1,0,2,0,30.4,7.7,0,139,105
6,0,5,2,0,2,0,30.3,2.3,0,97,70
4,0,5,3,0,2,0,31.4,3.0,0,174,136
4,0,5,1,0,2,0,31.0,0.6,0,81,76
4,0,5,2,0,2,0,31.6,2.3,0,188,144
4,0,5,4,0,2,0,30.9,6.5,0,126,103
4,0,5,0,0,2,0,28.3,2.6,0,141,113
0,0,5,4,0,2,0,31.0,12.0,0,96,80
0,0,5,2,0,2,0,32.3,5.1,0,191,162
0,0,5,0,0,2,0,30.8,4.5,0,89,80
0,0,5,3,0,2,0,30.5,3.2,0,126,116
0,0,5,1,0,2,0,29.3,4.3,0,124,117
2,1,6,3,0,2,0,29.9,4.3,0,193,208
2,1,6,1,0,2,0,28.5,11.2,0,153,138
2,1,6,2,0,2,0,32.7,2.9,0,103,106
2,1,6,4,0,2,0,28.9,2.8,0,180,173
2,1,6,0,0,2,0,29.8,3.1,0,187,193
3,1,6,0,0,2,0,29.7,1.7,0,188,174
3,1,6,3,0,2,0,31.7,4.1,0,187,164
3,1,6,1,0,2,0,32.5,3.7,0,128,117
3,1,6,2,0,2,0,29.9,0.5,0,157,168
3,1,6,4,0,2,0,28.6,12.9,0,172,159
1,0,6,4,0,2,0,27.3,0.7,0,105,91
1,0,6,0,0,2,0,30.9,5.1,0,194,147
1,0,6,2,0,2,0,31.6,3.3,0,127,90
1,0,6,3,0,2,0,27.9,7.7,0,107,96
1,0,6,1,0,2,0,30.4,3.7,0,116,88
5,0,6,3,0,2,0,28.2,16.6,0,126,103
5,0,6,1,0,2,0,29.9,7.4,0,85,61
5,0,6,2,0,2,0,31.2,12.9,0,146,121
5,0,6,4,0,2,0,28.9,8.4,0,115,98
5,0,6,0,0,2,0,29.3,10.8,0,196,145
6,0,6,3,0,2,0,30.9,10.5,0,178,151
6,0,6,1,0,2,0,32.4,11.4,0,92,64
6,0,6,2,0,2,0,30.4,3.6,0,181,151
6,0,6,4,0,2,0,32.4,7.5,0,188,161
6,0,6,0,0,2,0,29.7,2.0,0,156,120
4,0,6,0,0,2,0,29.5,4.7,0,191,134
4,0,6,4,0,2,0,31.6,0.7,0,99,72
4,0,6,1,0,2,0,29.1,1.2,0,104,85
4,0,6,3,0,2,0,32.3,10.5,0,91,76
4,0,6,2,0,2,0,26.9,10.5,0,127,91
0,0,6,3,0,2,0,31.9,2.9,0,107,88
0,0,6,1,0,2,0,32.4,2.7,0,189,145
0,0,6,2,0,2,0,29.7,7.1,0,139,119
0,0,6,4,0,2,0,27.7,1.5,0,126,114
0,0,6,0,0,2,0,31.3,1.8,0,106,95
2,1,6,3,0,2,0,26.9,2.4,0,94,91
2,1,6,1,0,2,0,28.3,0.8,0,96,82
2,1,6,2,0,2,0,28.1,1.3,0,143,134
2,1,6,4,0,2,0,27.5,4.5,0,86,89
2,1,6,0,0,2,0,28.7,5.1,0,184,208
3,1,6,0,0,2,0,32.8,2.5,0,112,113
3,1,6,4,0,2,0,31.7,2.1,0,179,193
3,1,6,2,0,2,0,32.5,7.4,0,108,111
3,1,6,3,0,2,0,30.5,1.3,0,115,99
3,1,6,1,0,2,0,28.9,11.5,0,191,207
1,0,6,3,0,2,0,32.6,9.3,0,149,134
1,0,6,1,0,2,0,32.6,0.4,0,115,103
1,0,6,2,0,2,0,27.8,1.7,0,199,177
1,0,6,4,0,2,0,27.0,1.2,0,91,84
1,0,6,0,0,2,0,28.8,1.3,0,116,91
5,0,6,4,0,2,0,32.9,2.5,0,197,184
5,0,6,2,0,2,0,31.1,0.9,0,165,136
5,0,6,0,0,2,0,31.3,0.9,0,93,86
5,0,6,3,0,2,0,31.0,1.8,0,131,111
5,0,6,1,0,2,0,29.5,6.2,0,87,75
6,0,6,3,0,2,0,28.4,1.9,0,112,91
6,0,6,1,0,2,0,31.0,2.0,0,84,74
6,0,6,2,0,2,0,27.2,3.6,0,149,121
6,0,6,4,0,2,0,30.7,3.1,0,168,137
6,0,6,0,0,2,0,28.7,1.2,0,170,151
4,0,6,3,0,2,0,32.0,4.2,0,95,76
4,0,6,1,0,2,0,29.9,1.0,0,134,101
4,0,6,2,0,2,0,26.5,6.2,0,139,118
4,0,6,4,0,2,0,27.3,5.3,0,121,100
4,0,6,0,0,2,0,31.8,2.2,0,103,73
0,0,6,4,0,2,1,27.7,4.8,0,189,176
0,0,6,2,0,2,1,32.0,0.3,0,155,111
0,0,6,0,0,2,1,26.4,0.1,0,194,150
0,0,6,3,0,2,1,26.5,6.5,0,145,131
0,0,6,1,0,2,1,31.5,3.5,0,127,109
2,1,6,3,0,2,1,30.0,1.9,0,169,144
2,1,6,1,0,2,1,32.2,6.7,0,188,184
2,1,6,2,0,2,1,29.8,11.9,0,180,190
2,1,6,4,0,2,1,26.7,4.0,0,182,153
2,1,6,0,0,2,1,26.1,2.5,0,167,167
3,1,6,3,0,2,0,28.8,0.8,0,82,83
3,1,6,1,0,2,0,28.1,0.7,0,165,143
3,1,6,2,0,2,0,28.1,0.2,0,166,165
3,1,6,4,0,2,0,27.1,4.4,0,192,165
3,1,6,0,0,2,0,28.1,9.1,0,92,94
1,0,6,0,0,2,0,27.3,4.8,0,154,146
1,0,6,4,0,2,0,29.9,0.2,0,84,76
1,0,6,2,0,2,0,32.6,6.0,0,138,118
1,0,6,3,0,2,0,27.9,3.0,0,124,87
1,0,6,1,0,2,0,27.5,3.8,0,111,89
5,0,6,3,0,2,0,27.8,3.4,0,163,123
5,0,6,1,0,2,0,26.0,5.0,0,189,151
5,0,6,2,0,2,0,31.0,0.3,0,163,115
5,0,6,4,0,2,0,30.2,3.3,0,193,151
5,0,6,0,0,2,0,28.2,2.4,0,119,92
6,0,6,3,0,2,0,29.1,1.8,0,139,121
6,0,6,1,0,2,0,31.8,1.5,0,112,88
6,0,6,2,0,2,0,30.8,0.1,0,144,117
6,0,6,4,0,2,0,29.2,1.2,0,109,102
6,0,6,0,0,2,0,32.4,2.9,0,102,79
4,0,6,4,0,2,0,27.1,0.0,0,127,117
4,0,6,2,0,2,0,26.5,1.9,0,126,109
4,0,6,0,0,2,0,30.4,0.0,0,150,121
4,0,6,3,0,2,0,31.1,0.5,0,176,132
4,0,6,1,0,2,0,32.4,6.8,0,159,127
0,0,6,3,0,2,0,29.5,4.1,0,99,70
0,0,6,1,0,2,0,28.4,0.8,0,148,125
0,0,6,2,0,2,0,27.5,0.3,0,197,148
0,0,6,4,0,2,0,29.6,5.3,0,191,181
0,0,6,0,0,2,0,29.8,12.0,0,94,68
2,1,6,3,0,2,0,30.3,1.4,0,180,155
2,1,6,1,0,2,0,32.7,0.6,0,161,169
2,1,6,2,0,2,0,30.4,0.8,0,89,92
2,1,6,4,0,2,0,27.9,1.0,0,195,183
2,1,6,0,0,2,0,30.3,11.2,0,170,157
3,1,6,0,0,2,0,30.2,0.8,0,175,162
3,1,6,4,0,2,0,29.1,4.0,0,88,75
3,1,6,3,0,2,0,28.5,2.5,0,123,107
3,1,6,1,0,2,0,32.9,11.9,0,166,187
3,1,6,2,0,2,0,27.1,1.0,0,154,149
1,0,6,3,0,2,0,31.5,0.7,0,139,101
1,0,6,1,0,2,0,27.0,0.1,0,185,168
1,0,6,2,0,2,0,26.7,4.9,0,170,150
1,0,6,4,0,2,0,30.5,4.1,0,172,148
1,0,6,0,0,2,0,27.9,2.8,0,129,109
5,0,6,3,0,2,0,31.8,0.3,0,110,84
5,0,6,1,0,2,0,30.6,5.0,0,169,145
5,0,6,2,0,2,0,32.2,2.7,0,138,107
5,0,6,4,0,2,0,32.1,0.7,0,144,103
5,0,6,0,0,2,0,28.7,1.6,0,97,72
6,0,6,4,0,2,0,28.5,6.3,0,153,124
6,0,6,0,0,2,0,27.6,5.2,0,181,139
6,0,6,2,0,2,0,28.9,0.3,0,106,85
6,0,6,3,0,2,0,27.8,0.7,0,141,108
6,0,6,1,0,2,0,29.8,0.6,0,164,121
4,0,6,3,0,2,0,28.6,2.8,0,141,101
4,0,6,1,0,2,0,27.3,9.6,0,147,131
4,0,6,2,0,2,0,27.2,0.2,0,140,111
4,0,6,4,0,2,0,31.8,0.1,0,131,98
4,0,6,0,0,2,0,31.2,4.8,0,167,134
0,0,6,3,0,2,0,29.1,14.3,0,113,103
0,0,6,1,0,2,0,30.8,11.2,0,103,77
0,0,6,2,0,2,0,29.1,0.3,0,127,118
0,0,6,4,0,2,0,28.7,3.3,0,98,83
0,0,6,0,0,2,0,32.1,0.2,0,124,116
2,1,6,0,0,2,0,27.1,2.2,0,114,114
2,1,6,4,0,2,0,29.5,1.6,0,123,122
2,1,6,2,0,2,0,30.2,6.5,0,114,112
2,1,6,3,0,2,0,31.9,4.7,0,145,151
2,1,6,1,0,2,0,28.0,0.9,0,82,91
3,1,6,3,0,2,0,30.1,0.9,0,102,101
3,1,6,1,0,2,0,32.7,2.6,0,158,157
3,1,6,2,0,2,0,29.9,11.6,0,118,122
3,1,6,4,0,2,0,31.7,3.3,0,153,168
3,1,6,0,0,2,0,28.5,3.7,0,192,204
1,0,7,3,0,2,0,26.3,1.0,0,139,111
1,0,7,1,0,2,0,30.0,2.9,0,162,129
1,0,7,2,0,2,0,27.1,2.0,0,199,146
1,0,7,4,0,2,0,29.6,3.5,0,99,77
1,0,7,0,0,2,0,29.6,0.1,0,93,84
5,0,7,0,0,2,0,29.7,6.6,0,112,84
5,0,7,4,0,2,0,27.4,9.2,0,147,130
5,0,7,1,0,2,0,27.8,0.0,0,103,97
5,0,7,2,0,2,0,29.1,2.0,0,129,115
5,0,7,3,0,2,0,29.9,2.4,0,161,129
6,0,7,3,0,2,0,29.5,4.5,0,106,83
6,0,7,1,0,2,0,27.2,0.0,0,192,176
6,0,7,2,0,2,0,29.5,0.6,0,165,151
6,0,7,4,0,2,0,27.8,1.0,0,92,75
6,0,7,0,0,2,0,26.1,5.3,0,150,111
4,0,7,4,0,2,0,29.2,1.2,0,142,116
4,0,7,2,0,2,0,31.7,0.9,0,85,62
4,0,7,0,0,2,0,31.5,5.5,0,97,86
4,0,7,3,0,2,0,31.0,5.9,0,108,90
4,0,7,1,0,2,0,31.5,1.2,0,148,139
0,0,7,3,0,2,0,29.6,3.9,0,82,70
0,0,7,1,0,2,0,26.1,0.1,0,123,102
0,0,7,2,0,2,0,31.8,4.3,0,143,128
0,0,7,4,0,2,0,28.1,0.1,0,150,137
0,0,7,0,0,2,0,30.5,1.7,0,123,104
2,1,7,3,0,2,0,32.9,1.1,0,141,160
2,1,7,1,0,2,0,27.4,3.4,0,152,128
2,1,7,2,0,2,0,31.1,4.3,0,94,104
2,1,7,4,0,2,0,27.5,4.0,0,85,91
2,1,7,0,0,2,0,27.9,2.6,0,192,181
3,1,7,4,0,2,0,32.6,3.1,0,99,103
3,1,7,2,0,2,0,26.7,9.5,0,88,92
3,1,7,0,0,2,0,30.5,0.1,0,80,68
3,1,7,3,0,2,0,27.2,2.2,0,98,98
3,1,7,1,0,2,0,29.6,1.2,0,196,189
1,0,7,3,0,2,0,27.8,2.9,0,145,103
1,0,7,1,0,2,0,29.4,5.0,0,139,129
1,0,7,2,0,2,0,30.5,2.1,0,115,87
1,0,7,4,0,2,0,31.4,14.2,0,193,168
1,0,7,0,0,2,0,29.9,6.2,0,198,151
5,0,7,3,0,2,0,30.2,0.1,0,136,99
5,0,7,1,0,2,0,31.8,1.2,0,106,82
5,0,7,2,0,2,0,32.1,5.8,0,104,85
5,0,7,4,0,2,0,28.6,1.7,0,175,154
5,0,7,0,0,2,0,32.0,2.6,0,190,156
6,0,7,0,0,2,0,31.7,7.8,0,137,110
6,0,7,4,0,2,0,27.1,6.2,0,184,162
6,0,7,2,0,2,0,27.1,21.6,1,196,119
6,0,7,3,0,2,0,31.5,2.6,0,123,98
6,0,7,1,0,2,0,28.6,0.0,0,158,146
4,0,7,3,0,2,0,31.8,4.6,0,139,111
4,0,7,1,0,2,0,31.9,1.8,0,194,136
4,0,7,2,0,2,0,26.3,9.4,0,105,75
4,0,7,4,0,2,0,30.0,8.0,0,117,107
4,0,7,0,0,2,0,29.4,1.6,0,198,146
0,0,7,3,0,2,0,31.9,2.9,0,184,159
0,0,7,1,0,2,0,32.8,5.2,0,116,94
0,0,7,2,0,2,0,27.4,9.7,0,119,106
0,0,7,4,0,2,0,27.4,5.0,0,117,88
0,0,7,0,0,2,0,30.2,0.4,0,104,84
2,1,7,0,0,2,0,32.9,6.5,0,161,170
2,1,7,4,0,2,0,27.3,1.4,0,140,126
2,1,7,2,0,2,0,31.0,1.8,0,110,119
2,1,7,1,0,2,0,30.0,1.8,0,148,134
2,1,7,3,0,2,0,31.4,5.3,0,109,105
3,1,7,3,0,2,1,26.7,5.1,0,88,80
3,1,7,1,0,2,1,32.0,5.4,0,88,84
3,1,7,2,0,2,1,27.0,3.3,0,136,128
3,1,7,4,0,2,1,32.7,9.6,0,195,174
3,1,7,0,0,2,1,26.2,1.6,0,96,84
1,0,7,4,0,2,1,30.5,1.1,0,95,77
1,0,7,2,0,2,1,27.9,8.2,0,119,99
1,0,7,0,0,2,1,33.0,7.2,0,110,86
1,0,7,3,0,2,1,31.3,2.6,0,137,128
1,0,7,1,0,2,1,26.9,1.0,0,94,76
5,0,7,3,0,2,0,30.0,16.0,0,161,113
5,0,7,1,0,2,0,28.1,0.5,0,109,93
5,0,7,2,0,2,0,26.6,6.9,0,157,147
5,0,7,4,0,2,0,26.4,0.0,0,195,140
5,0,7,0,0,2,0,26.6,2.2,0,147,113
6,0,7,3,0,2,0,29.6,2.3,0,190,177
6,0,7,1,0,2,0,29.7,1.7,0,185,137
6,0,7,2,0,2,0,28.4,5.4,0,140,126
6,0,7,4,0,2,0,31.5,15.2,0,161,136
6,0,7,0,0,2,0,29.4,3.2,0,117,93
4,0,7,4,0,2,0,29.4,7.1,0,110,94
4,0,7,2,0,2,0,32.5,5.5,0,150,112
4,0,7,0,0,2,0,26.9,3.5,0,118,92
4,0,7,3,0,2,0,31.2,3.7,0,145,129
4,0,7,1,0,2,0,27.0,0.3,0,122,111
0,0,7,3,0,2,0,32.4,8.2,0,127,96
0,0,7,1,0,2,0,29.4,4.5,0,143,129
0,0,7,2,0,2,0,29.2,1.6,0,121,99
0,0,7,4,0,2,0,32.3,7.2,0,93,86
0,0,7,0,0,2,0,32.6,2.0,0,183,160
2,1,7,3,0,2,0,31.2,0.8,0,191,195
2,1,7,1,0,2,0,29.3,8.0,0,152,171
2,1,7,2,0,2,0,28.6,0.2,0,136,150
2,1,7,4,0,2,0,31.1,10.5,0,138,117
2,1,7,0,0,2,0,30.4,2.2,0,135,123
3,1,7,0,0,2,0,30.3,11.0,0,105,99
3,1,7,4,0,2,0,27.4,1.3,0,192,217
3,1,7,2,0,2,0,27.1,9.7,0,166,168
3,1,7,3,0,2,0,26.7,1.2,0,105,112
3,1,7,1,0,2,0,32.6,3.6,0,198,210
1,0,7,3,0,2,0,32.3,1.4,0,109,100
1,0,7,1,0,2,0,29.6,20.0,0,144,109
1,0,7,2,0,2,0,29.9,5.8,0,138,101
1,0,7,4,0,2,0,28.6,0.1,0,130,123
1,0,7,0,0,2,0,31.7,2.5,0,84,69
5,0,7,3,0,2,0,29.6,0.6,0,188,140
5,0,7,1,0,2,0,31.7,9.8,0,84,64
5,0,7,2,0,2,0,26.3,3.5,0,151,132
5,0,7,4,0,2,0,29.2,1.1,0,163,145
5,0,7,0,0,2,0,29.5,9.0,0,98,93
6,0,7,4,0,2,0,30.6,2.7,0,93,75
6,0,7,2,0,2,0,27.8,9.6,0,159,133
6,0,7,0,0,2,0,26.1,3.8,0,99,88
6,0,7,3,0,2,0,27.3,0.4,0,83,78
6,0,7,1,0,2,0,27.9,0.9,0,106,90
4,0,7,3,0,2,0,27.6,1.0,0,131,103
4,0,7,1,0,2,0,29.4,15.4,0,131,104
4,0,7,2,0,2,0,30.1,5.1,0,128,98
4,0,7,4,0,2,0,29.7,3.7,0,151,143
4,0,7,0,0,2,0,28.4,4.9,0,165,130
0,0,7,4,0,2,0,30.3,0.4,0,119,84
0,0,7,2,0,2,0,30.4,1.2,0,192,139
0,0,7,0,0,2,0,32.9,4.6,0,165,145
0,0,7,3,0,2,0,29.8,4.5,0,113,84
0,0,7,1,0,2,0,27.8,0.1,0,166,117
2,1,7,3,0,2,0,26.5,6.9,0,135,147
2,1,7,1,0,2,0,26.1,4.2,0,143,163
2,1,7,2,0,2,0,27.6,3.9,0,179,157
2,1,7,4,0,2,0,29.4,3.9,0,167,173
2,1,7,0,0,2,0,30.0,3.2,0,169,157
3,1,7,3,0,2,0,32.4,8.1,0,92,95
3,1,7,1,0,2,0,31.5,6.1,0,106,116
3,1,7,2,0,2,0,31.9,2.6,0,118,108
3,1,7,4,0,2,0,28.0,0.2,0,151,151
3,1,7,0,0,2,0,27.8,1.8,0,114,127
1,0,7,4,0,2,0,29.2,0.1,0,152,126
1,0,7,2,0,2,0,28.9,1.7,0,143,131
1,0,7,0,0,2,0,27.7,0.8,0,132,110
1,0,7,3,0,2,0,31.8,3.2,0,182,165
1,0,7,1,0,2,0,28.9,2.9,0,199,146
5,0,7,3,0,2,0,30.8,2.5,0,117,103
5,0,7,1,0,2,0,30.8,2.5,0,187,143
5,0,7,2,0,2,0,32.2,1.6,0,114,104
5,0,7,4,0,2,0,32.1,0.7,0,184,137
5,0,7,0,0,2,0,26.2,2.9,0,193,178
6,0,7,3,0,2,0,27.6,10.6,0,132,125
6,0,7,1,0,2,0,30.7,1.1,0,129,107
6,0,7,2,0,2,0,27.2,1.5,0,185,149
6,0,7,4,0,2,0,32.7,5.1,0,159,118
6,0,7,0,0,2,0,26.2,4.0,0,102,93
4,0,8,0,0,2,0,29.3,4.5,0,129,97
4,0,8,4,0,2,0,32.8,1.2,0,165,142
4,0,8,2,0,2,0,30.9,1.4,0,185,163
4,0,8,3,0,2,0,30.8,9.1,0,173,160
4,0,8,1,0,2,0,31.5,3.9,0,180,133
0,0,8,3,0,2,0,27.8,2.9,0,116,98
0,0,8,1,0,2,0,30.5,2.4,0,139,117
0,0,8,2,0,2,0,31.4,1.6,0,144,101
0,0,8,4,0,2,0,28.6,1.3,0,174,142
0,0,8,0,0,2,0,28.2,1.2,0,110,81
2,1,8,3,0,2,0,31.3,0.4,0,120,102
2,1,8,1,0,2,0,30.9,1.2,0,196,211
2,1,8,2,0,2,0,32.5,4.4,0,198,201
2,1,8,4,0,2,0,29.5,8.3,0,186,171
2,1,8,0,0,2,0,28.1,2.9,0,124,139
3,1,8,4,0,2,0,26.3,3.5,0,128,139
3,1,8,2,0,2,0,29.0,15.5,0,84,83
3,1,8,0,0,2,0,28.5,2.3,0,137,130
3,1,8,3,0,2,0,31.8,0.2,0,142,159
3,1,8,1,0,2,0,26.4,1.8,0,173,165
1,0,8,3,0,2,0,32.5,7.1,0,156,148
1,0,8,1,0,2,0,31.0,0.7,0,195,167
1,0,8,2,0,2,0,27.0,3.0,0,85,78
1,0,8,4,0,2,0,30.0,1.7,0,132,125
1,0,8,0,0,2,0,32.1,1.8,0,101,77
5,0,8,3,0,2,0,31.2,6.6,0,146,116
5,0,8,1,0,2,0,26.5,5.0,0,120,111
5,0,8,2,0,2,0,27.6,9.6,0,169,136
5,0,8,4,0,2,0,28.1,9.8,0,127,91
5,0,8,0,0,2,0,31.0,3.0,0,177,148
6,0,8,0,0,2,0,28.5,1.6,0,162,120
6,0,8,4,0,2,0,29.4,8.2,0,173,148
6,0,8,3,0,2,0,26.6,6.2,0,156,131
6,0,8,1,0,2,0,27.8,12.5,0,128,115
