date,day_of_week,is_weekend,month,menu_category,is_festival,festival_type,is_poya_day,temperature_avg,rainfall_mm,is_heavy_rain,supplier_invoice_qty,daily_demand_qty
2023-09-13,Wednesday,0,9,Beverages,0,None,0,27.4,0.1,0,186,158
2023-09-14,Thursday,0,9,Rice & Curry,0,None,1,28.2,3.9,0,102,82
2023-09-14,Thursday,0,9,Fried Rice,0,None,1,31.2,9.8,0,80,63
2023-09-14,Thursday,0,9,Kottu,0,None,1,27.2,0.8,0,183,139
2023-09-14,Thursday,0,9,Short Eats,0,None,1,28.1,3.2,0,85,72
2023-09-14,Thursday,0,9,Beverages,0,None,1,26.5,7.1,0,186,134
2023-09-15,Friday,0,9,Rice & Curry,0,None,1,27.2,2.9,0,195,165
2023-09-15,Friday,0,9,Fried Rice,0,None,1,26.1,1.8,0,174,122
2023-09-15,Friday,0,9,Kottu,0,None,1,30.5,4.4,0,88,68
2023-09-15,Friday,0,9,Short Eats,0,None,1,27.9,1.6,0,131,115
2023-09-15,Friday,0,9,Beverages,0,None,1,30.6,6.6,0,190,165
2023-09-16,Saturday,1,9,Rice & Curry,0,None,0,32.5,23.2,1,153,117
2023-09-16,Saturday,1,9,Fried Rice,0,None,0,26.9,4.1,0,142,129
2023-09-16,Saturday,1,9,Kottu,0,None,0,32.3,1.2,0,178,198
2023-09-16,Saturday,1,9,Short Eats,0,None,0,26.2,0.9,0,92,96
2023-09-16,Saturday,1,9,Beverages,0,None,0,27.7,5.7,0,131,130
2023-09-17,Sunday,1,9,Rice & Curry,0,None,0,30.8,10.7,0,182,206
2023-09-17,Sunday,1,9,Fried Rice,0,None,0,30.5,10.9,0,157,149
2023-09-17,Sunday,1,9,Kottu,0,None,0,32.2,0.7,0,110,124
2023-09-17,Sunday,1,9,Short Eats,0,None,0,28.8,0.6,0,81,91
2023-09-17,Sunday,1,9,Beverages,0,None,0,29.0,4.0,0,198,196
2023-09-18,Monday,0,9,Rice & Curry,0,None,0,28.2,2.2,0,197,153
2023-09-18,Monday,0,9,Fried Rice,0,None,0,30.5,2.0,0,139,107
2023-09-18,Monday,0,9,Kottu,0,None,0,27.4,6.1,0,167,151
2023-09-18,Monday,0,9,Short Eats,0,None,0,31.6,1.6,0,114,104
2023-09-18,Monday,0,9,Beverages,0,None,0,27.3,12.5,0,86,61
2023-09-19,Tuesday,0,9,Rice & Curry,0,None,0,31.5,9.3,0,197,143
2023-09-19,Tuesday,0,9,Fried Rice,0,None,0,27.7,1.5,0,195,160
2023-09-19,Tuesday,0,9,Kottu,0,None,0,29.8,10.4,0,86,79
2023-09-19,Tuesday,0,9,Short Eats,0,None,0,31.4,0.6,0,103,75
2023-09-19,Tuesday,0,9,Beverages,0,None,0,32.0,1.6,0,134,111
2023-09-20,Wednesday,0,9,Rice & Curry,0,None,0,30.5,2.9,0,194,151
2023-09-20,Wednesday,0,9,Fried Rice,0,None,0,26.4,0.8,0,140,103
2023-09-20,Wednesday,0,9,Kottu,0,None,0,32.7,1.6,0,135,102
2023-09-20,Wednesday,0,9,Short Eats,0,None,0,32.6,8.2,0,191,149
2023-09-20,Wednesday,0,9,Beverages,0,None,0,32.0,0.6,0,80,68
2023-09-21,Thursday,0,9,Rice & Curry,0,None,0,26.6,4.2,0,114,105
2023-09-21,Thursday,0,9,Fried Rice,0,None,0,27.2,0.2,0,106,100
2023-09-21,Thursday,0,9,Kottu,0,None,0,27.5,0.4,0,166,123
2023-09-21,Thursday,0,9,Short Eats,0,None,0,31.9,3.2,0,129,103
2023-09-21,Thursday,0,9,Beverages,0,None,0,30.0,1.5,0,160,130
2023-09-22,Friday,0,9,Rice & Curry,0,None,0,31.8,7.1,0,195,182
2023-09-22,Friday,0,9,Fried Rice,0,None,0,28.8,2.5,0,191,167
2023-09-22,Friday,0,9,Kottu,0,None,0,28.5,8.5,0,103,76
2023-09-22,Friday,0,9,Short Eats,0,None,0,30.3,1.5,0,193,137
2023-09-22,Friday,0,9,Beverages,0,None,0,32.7,4.5,0,115,87
2023-09-23,Saturday,1,9,Rice & Curry,0,None,0,30.9,4.0,0,156,145
2023-09-23,Saturday,1,9,Fried Rice,0,None,0,31.4,2.0,0,111,126
2023-09-23,Saturday,1,9,Kottu,0,None,0,32.4,1.0,0,113,107
2023-09-23,Saturday,1,9,Short Eats,0,None,0,28.5,1.7,0,177,158
2023-09-23,Saturday,1,9,Beverages,0,None,0,29.2,0.1,0,143,142
2023-09-24,Sunday,1,9,Rice & Curry,0,None,0,27.0,16.2,0,133,131
2023-09-24,Sunday,1,9,Fried Rice,0,None,0,29.2,8.1,0,173,167
2023-09-24,Sunday,1,9,Kottu,0,None,0,29.0,6.1,0,114,126
2023-09-24,Sunday,1,9,Short Eats,0,None,0,32.0,4.5,0,122,119
2023-09-24,Sunday,1,9,Beverages,0,None,0,27.8,5.6,0,164,170
2023-09-25,Monday,0,9,Rice & Curry,0,None,0,31.2,1.5,0,168,136
2023-09-25,Monday,0,9,Fried Rice,0,None,0,32.4,1.7,0,184,155
2023-09-25,Monday,0,9,Kottu,0,None,0,29.4,7.9,0,145,102
2023-09-25,Monday,0,9,Short Eats,0,None,0,32.4,7.4,0,101,91
2023-09-25,Monday,0,9,Beverages,0,None,0,31.3,5.3,0,176,155
2023-09-26,Tuesday,0,9,Rice & Curry,0,None,0,32.5,2.3,0,167,130
2023-09-26,Tuesday,0,9,Fried Rice,0,None,0,27.7,0.3,0,138,118
2023-09-26,Tuesday,0,9,Kottu,0,None,0,31.0,0.5,0,179,166
2023-09-26,Tuesday,0,9,Short Eats,0,None,0,26.8,1.1,0,193,144
2023-09-26,Tuesday,0,9,Beverages,0,None,0,26.3,2.0,0,97,79
2023-09-27,Wednesday,0,9,Rice & Curry,0,None,0,31.2,4.6,0,140,116
2023-09-27,Wednesday,0,9,Fried Rice,0,None,0,32.0,8.0,0,194,137
2023-09-27,Wednesday,0,9,Kottu,0,None,0,29.7,0.2,0,150,123
2023-09-27,Wednesday,0,9,Short Eats,0,None,0,32.9,5.6,0,165,148
2023-09-27,Wednesday,0,9,Beverages,0,None,0,32.2,2.0,0,193,140
2023-09-28,Thursday,0,9,Rice & Curry,0,None,0,30.9,1.7,0,126,101
2023-09-28,Thursday,0,9,Fried Rice,0,None,0,27.6,6.8,0,99,90
2023-09-28,Thursday,0,9,Kottu,0,None,0,26.0,1.5,0,192,141
2023-09-28,Thursday,0,9,Short Eats,0,None,0,29.8,0.8,0,165,138
2023-09-28,Thursday,0,9,Beverages,0,None,0,28.0,2.2,0,109,88
2023-09-29,Friday,0,9,Rice & Curry,0,None,0,32.8,6.6,0,194,152
2023-09-29,Friday,0,9,Fried Rice,0,None,0,26.7,12.3,0,191,168
2023-09-29,Friday,0,9,Kottu,0,None,0,33.0,1.5,0,166,123
2023-09-29,Friday,0,9,Short Eats,0,None,0,31.5,0.5,0,135,104
2023-09-29,Friday,0,9,Beverages,0,None,0,28.3,0.1,0,193,144
2023-09-30,Saturday,1,9,Rice & Curry,0,None,0,31.7,3.1,0,116,103
2023-09-30,Saturday,1,9,Fried Rice,0,None,0,29.3,5.4,0,95,85
2023-09-30,Saturday,1,9,Kottu,0,None,0,32.0,0.1,0,159,139
2023-09-30,Saturday,1,9,Short Eats,0,None,0,31.9,2.8,0,96,104
2023-09-30,Saturday,1,9,Beverages,0,None,0,32.2,0.9,0,150,149
2023-10-01,Sunday,1,10,Rice & Curry,0,None,0,32.1,12.2,0,157,158
2023-10-01,Sunday,1,10,Fried Rice,0,None,0,27.1,4.7,0,89,80
2023-10-01,Sunday,1,10,Kottu,0,None,0,29.1,7.1,0,101,107
2023-10-01,Sunday,1,10,Short Eats,0,None,0,30.5,0.7,0,196,188
2023-10-01,Sunday,1,10,Beverages,0,None,0,31.6,1.0,0,176,150
2023-10-02,Monday,0,10,Rice & Curry,0,None,0,27.9,12.5,0,123,116
2023-10-02,Monday,0,10,Fried Rice,0,None,0,31.1,4.8,0,134,107
2023-10-02,Monday,0,10,Kottu,0,None,0,32.6,0.6,0,134,122
2023-10-02,Monday,0,10,Short Eats,0,None,0,29.6,3.9,0,159,142
2023-10-02,Monday,0,10,Beverages,0,None,0,28.4,4.0,0,166,142
2023-10-03,Tuesday,0,10,Rice & Curry,0,None,0,29.2,3.0,0,150,138
2023-10-03,Tuesday,0,10,Fried Rice,0,None,0,30.4,6.6,0,86,78
2023-10-03,Tuesday,0,10,Kottu,0,None,0,29.9,4.5,0,85,67
2023-10-03,Tuesday,0,10,Short Eats,0,None,0,27.0,3.6,0,179,150
2023-10-03,Tuesday,0,10,Beverages,0,None,0,27.7,2.2,0,194,147
2023-10-04,Wednesday,0,10,Rice & Curry,0,None,0,28.1,4.1,0,135,114
2023-10-04,Wednesday,0,10,Fried Rice,0,None,0,29.7,5.7,0,107,80
2023-10-04,Wednesday,0,10,Kottu,0,None,0,29.3,6.5,0,81,64
2023-10-04,Wednesday,0,10,Short Eats,0,None,0,29.6,2.1,0,168,146
2023-10-04,Wednesday,0,10,Beverages,0,None,0,26.2,4.7,0,176,161
2023-10-05,Thursday,0,10,Rice & Curry,0,None,0,31.1,1.8,0,196,156
2023-10-05,Thursday,0,10,Fried Rice,0,None,0,26.6,0.6,0,199,166
2023-10-05,Thursday,0,10,Kottu,0,None,0,27.6,7.6,0,175,144
2023-10-05,Thursday,0,10,Short Eats,0,None,0,26.9,1.5,0,160,116
2023-10-05,Thursday,0,10,Beverages,0,None,0,30.0,3.5,0,137,121
2023-10-06,Friday,0,10,Rice & Curry,0,None,0,29.8,8.6,0,103,74
2023-10-06,Friday,0,10,Fried Rice,0,None,0,32.1,5.2,0,163,151
2023-10-06,Friday,0,10,Kottu,0,None,0,28.3,1.9,0,128,93
2023-10-06,Friday,0,10,Short Eats,0,None,0,26.0,2.8,0,199,169
2023-10-06,Friday,0,10,Beverages,0,None,0,32.2,0.2,0,158,130
2023-10-07,Saturday,1,10,Rice & Curry,0,None,0,27.5,8.2,0,169,189
2023-10-07,Saturday,1,10,Fried Rice,0,None,0,29.0,1.7,0,171,176
2023-10-07,Saturday,1,10,Kottu,0,None,0,31.8,0.8,0,176,196
2023-10-07,Saturday,1,10,Short Eats,0,None,0,30.0,5.7,0,128,120
2023-10-07,Saturday,1,10,Beverages,0,None,0,31.1,6.4,0,105,100
2023-10-08,Sunday,1,10,Rice & Curry,0,None,0,31.6,11.3,0,86,81
2023-10-08,Sunday,1,10,Fried Rice,0,None,0,29.8,0.2,0,133,127
2023-10-08,Sunday,1,10,Kottu,0,None,0,26.4,2.1,0,159,152
2023-10-08,Sunday,1,10,Short Eats,0,None,0,30.1,2.5,0,85,88
2023-10-08,Sunday,1,10,Beverages,0,None,0,27.3,5.5,0,122,107
2023-10-09,Monday,0,10,Rice & Curry,0,None,0,30.2,2.7,0,124,99
2023-10-09,Monday,0,10,Fried Rice,0,None,0,26.7,3.0,0,105,99
2023-10-09,Monday,0,10,Kottu,0,None,0,29.0,2.6,0,91,86
2023-10-09,Monday,0,10,Short Eats,0,None,0,29.7,3.9,0,177,153
2023-10-09,Monday,0,10,Beverages,0,None,0,29.6,2.2,0,119,84
2023-10-10,Tuesday,0,10,Rice & Curry,0,None,0,32.8,1.1,0,102,81
2023-10-10,Tuesday,0,10,Fried Rice,0,None,0,27.0,5.4,0,99,87
2023-10-10,Tuesday,0,10,Kottu,0,None,0,30.2,5.3,0,145,133
2023-10-10,Tuesday,0,10,Short Eats,0,None,0,28.9,1.5,0,123,106
2023-10-10,Tuesday,0,10,Beverages,0,None,0,26.5,9.1,0,101,73
2023-10-11,Wednesday,0,10,Rice & Curry,0,None,0,31.9,3.8,0,196,156
2023-10-11,Wednesday,0,10,Fried Rice,0,None,0,29.3,7.7,0,85,64
2023-10-11,Wednesday,0,10,Kottu,0,None,0,32.0,0.4,0,86,78
2023-10-11,Wednesday,0,10,Short Eats,0,None,0,27.3,2.3,0,148,130
2023-10-11,Wednesday,0,10,Beverages,0,None,0,29.7,4.0,0,172,133
2023-10-12,Thursday,0,10,Rice & Curry,0,None,0,29.6,5.5,0,90,79
2023-10-12,Thursday,0,10,Fried Rice,0,None,0,32.5,5.4,0,198,186
2023-10-12,Thursday,0,10,Kottu,0,None,0,31.0,10.6,0,187,135
2023-10-12,Thursday,0,10,Short Eats,0,None,0,29.7,6.9,0,96,70
2023-10-12,Thursday,0,10,Beverages,0,None,0,28.1,3.0,0,91,65
2023-10-13,Friday,0,10,Rice & Curry,0,None,0,27.2,4.9,0,164,140
2023-10-13,Friday,0,10,Fried Rice,0,None,0,32.8,5.2,0,81,59
2023-10-13,Friday,0,10,Kottu,0,None,0,31.0,0.8,0,130,107
2023-10-13,Friday,0,10,Short Eats,0,None,0,26.2,1.1,0,81,67
2023-10-13,Friday,0,10,Beverages,0,None,0,28.3,2.9,0,89,80
2023-10-14,Saturday,1,10,Rice & Curry,0,None,1,27.8,6.0,0,185,180
2023-10-14,Saturday,1,10,Fried Rice,0,None,1,30.6,2.3,0,164,177
2023-10-14,Saturday,1,10,Kottu,0,None,1,27.0,0.3,0,99,111
2023-10-14,Saturday,1,10,Short Eats,0,None,1,29.5,1.6,0,117,128
2023-10-14,Saturday,1,10,Beverages,0,None,1,32.0,1.5,0,153,171
2023-10-15,Sunday,1,10,Rice & Curry,0,None,1,26.1,3.2,0,193,166
2023-10-15,Sunday,1,10,Fried Rice,0,None,1,28.3,4.5,0,100,100
2023-10-15,Sunday,1,10,Kottu,0,None,1,30.3,1.1,0,167,164
2023-10-15,Sunday,1,10,Short Eats,0,None,1,31.5,5.5,0,195,213
2023-10-15,Sunday,1,10,Beverages,0,None,1,27.7,0.9,0,189,206
2023-10-16,Monday,0,10,Rice & Curry,0,None,0,28.6,15.9,0,104,76
2023-10-16,Monday,0,10,Fried Rice,0,None,0,26.3,0.2,0,166,121
2023-10-16,Monday,0,10,Kottu,0,None,0,26.3,2.3,0,164,125
2023-10-16,Monday,0,10,Short Eats,0,None,0,26.7,2.0,0,163,132
2023-10-16,Monday,0,10,Beverages,0,None,0,30.0,3.4,0,189,149
2023-10-17,Tuesday,0,10,Rice & Curry,0,None,0,30.3,8.6,0,132,96
2023-10-17,Tuesday,0,10,Fried Rice,0,None,0,31.4,13.6,0,137,115
2023-10-17,Tuesday,0,10,Kottu,0,None,0,29.6,1.3,0,168,130
2023-10-17,Tuesday,0,10,Short Eats,0,None,0,30.4,2.4,0,98,74
2023-10-17,Tuesday,0,10,Beverages,0,None,0,27.9,0.7,0,91,85
2023-10-18,Wednesday,0,10,Rice & Curry,0,None,0,26.4,2.7,0,136,114
2023-10-18,Wednesday,0,10,Fried Rice,0,None,0,27.2,0.3,0,162,127
2023-10-18,Wednesday,0,10,Kottu,0,None,0,32.0,3.3,0,155,144
2023-10-18,Wednesday,0,10,Short Eats,0,None,0,31.2,3.0,0,180,153
2023-10-18,Wednesday,0,10,Beverages,0,None,0,26.6,4.6,0,105,96
2023-10-19,Thursday,0,10,Rice & Curry,0,None,0,28.4,0.1,0,139,125
2023-10-19,Thursday,0,10,Fried Rice,0,None,0,27.1,3.1,0,154,142
2023-10-19,Thursday,0,10,Kottu,0,None,0,30.4,0.6,0,129,118
2023-10-19,Thursday,0,10,Short Eats,0,None,0,29.3,4.4,0,107,93
2023-10-19,Thursday,0,10,Beverages,0,None,0,28.1,0.8,0,164,130
2023-10-20,Friday,0,10,Rice & Curry,0,None,0,27.5,4.8,0,140,99
2023-10-20,Friday,0,10,Fried Rice,0,None,0,28.3,2.5,0,188,152
2023-10-20,Friday,0,10,Kottu,0,None,0,31.9,0.9,0,95,75
2023-10-20,Friday,0,10,Short Eats,0,None,0,32.9,7.3,0,110,78
2023-10-20,Friday,0,10,Beverages,0,None,0,26.2,2.4,0,180,140
2023-10-21,Saturday,1,10,Rice & Curry,0,None,0,26.3,2.8,0,148,165
2023-10-21,Saturday,1,10,Fried Rice,0,None,0,28.7,7.1,0,148,168
2023-10-21,Saturday,1,10,Kottu,0,None,0,27.3,2.4,0,188,196
2023-10-21,Saturday,1,10,Short Eats,0,None,0,28.5,11.1,0,147,151
2023-10-21,Saturday,1,10,Beverages,0,None,0,27.5,3.9,0,180,201
2023-10-22,Sunday,1,10,Rice & Curry,0,None,0,27.4,6.4,0,117,109
2023-10-22,Sunday,1,10,Fried Rice,0,None,0,28.8,1.1,0,89,83
2023-10-22,Sunday,1,10,Kottu,0,None,0,32.9,4.1,0,183,172
2023-10-22,Sunday,1,10,Short Eats,0,None,0,28.8,1.1,0,180,175
2023-10-22,Sunday,1,10,Beverages,0,None,0,32.1,0.8,0,114,114
2023-10-23,Monday,0,10,Rice & Curry,0,None,0,30.6,1.3,0,157,125
2023-10-23,Monday,0,10,Fried Rice,0,None,0,30.3,2.4,0,158,122
2023-10-23,Monday,0,10,Kottu,0,None,0,32.5,1.0,0,177,145
2023-10-23,Monday,0,10,Short Eats,0,None,0,27.2,1.8,0,191,179
2023-10-23,Monday,0,10,Beverages,0,None,0,32.1,3.4,0,197,145
2023-10-24,Tuesday,0,10,Rice & Curry,0,None,0,30.2,4.4,0,101,73
2023-10-24,Tuesday,0,10,Fried Rice,0,None,0,28.0,3.5,0,166,117
2023-10-24,Tuesday,0,10,Kottu,0,None,0,30.8,4.3,0,174,144
2023-10-24,Tuesday,0,10,Short Eats,0,None,0,31.3,1.5,0,122,101
2023-10-24,Tuesday,0,10,Beverages,0,None,0,32.4,5.1,0,159,133
2023-10-25,Wednesday,0,10,Rice & Curry,0,None,0,31.0,2.3,0,159,130
2023-10-25,Wednesday,0,10,Fried Rice,0,None,0,28.7,13.6,0,165,144
2023-10-25,Wednesday,0,10,Kottu,0,None,0,32.0,23.0,1,128,79
2023-10-25,Wednesday,0,10,Short Eats,0,None,0,26.2,5.2,0,123,92
2023-10-25,Wednesday,0,10,Beverages,0,None,0,31.8,3.3,0,158,143
2023-10-26,Thursday,0,10,Rice & Curry,0,None,0,28.2,2.1,0,96,78
2023-10-26,Thursday,0,10,Fried Rice,0,None,0,32.0,1.5,0,97,72
2023-10-26,Thursday,0,10,Kottu,0,None,0,29.6,5.0,0,98,80
2023-10-26,Thursday,0,10,Short Eats,0,None,0,27.6,0.7,0,147,117
2023-10-26,Thursday,0,10,Beverages,0,None,0,31.7,0.0,0,175,144
2023-10-27,Friday,0,10,Rice & Curry,0,None,0,27.3,8.9,0,89,68
2023-10-27,Friday,0,10,Fried Rice,0,None,0,28.5,4.9,0,100,72
2023-10-27,Friday,0,10,Kottu,0,None,0,31.0,1.3,0,164,146
2023-10-27,Friday,0,10,Short Eats,0,None,0,26.6,0.2,0,137,101
2023-10-27,Friday,0,10,Beverages,0,None,0,29.3,3.7,0,117,95
2023-10-28,Saturday,1,10,Rice & Curry,0,None,0,28.0,3.3,0,92,98
2023-10-28,Saturday,1,10,Fried Rice,0,None,0,32.3,2.3,0,128,145
2023-10-28,Saturday,1,10,Kottu,0,None,0,27.8,2.9,0,136,151
2023-10-28,Saturday,1,10,Short Eats,0,None,0,28.4,3.8,0,159,179
2023-10-28,Saturday,1,10,Beverages,0,None,0,29.6,2.4,0,133,147
2023-10-29,Sunday,1,10,Rice & Curry,0,None,0,27.8,2.6,0,126,117
2023-10-29,Sunday,1,10,Fried Rice,0,None,0,28.0,2.1,0,144,146
2023-10-29,Sunday,1,10,Kottu,0,None,0,31.7,2.0,0,119,105
2023-10-29,Sunday,1,10,Short Eats,0,None,0,29.1,2.9,0,134,116
2023-10-29,Sunday,1,10,Beverages,0,None,0,26.8,8.2,0,135,153
2023-10-30,Monday,0,10,Rice & Curry,0,None,0,32.6,1.6,0,156,123
2023-10-30,Monday,0,10,Fried Rice,0,None,0,31.6,3.9,0,98,92
2023-10-30,Monday,0,10,Kottu,0,None,0,26.6,0.7,0,121,113
2023-10-30,Monday,0,10,Short Eats,0,None,0,31.5,0.1,0,81,66
2023-10-30,Monday,0,10,Beverages,0,None,0,30.9,5.3,0,118,108
2023-10-31,Tuesday,0,10,Rice & Curry,0,None,0,32.7,1.1,0,118,95
2023-10-31,Tuesday,0,10,Fried Rice,0,None,0,27.2,15.2,0,148,106
2023-10-31,Tuesday,0,10,Kottu,0,None,0,31.9,0.2,0,147,123
2023-10-31,Tuesday,0,10,Short Eats,0,None,0,30.9,2.9,0,136,118
2023-10-31,Tuesday,0,10,Beverages,0,None,0,26.9,7.6,0,154,114
2023-11-01,Wednesday,0,11,Rice & Curry,0,None,0,28.7,1.7,0,88,79
2023-11-01,Wednesday,0,11,Fried Rice,0,None,0,29.4,6.3,0,165,148
2023-11-01,Wednesday,0,11,Kottu,0,None,0,28.4,4.9,0,164,124
2023-11-01,Wednesday,0,11,Short Eats,0,None,0,29.5,1.2,0,138,103
2023-11-01,Wednesday,0,11,Beverages,0,None,0,27.3,2.9,0,191,180
2023-11-02,Thursday,0,11,Rice & Curry,0,None,0,30.0,8.0,0,118,108
2023-11-02,Thursday,0,11,Fried Rice,0,None,0,27.7,2.4,0,174,153
2023-11-02,Thursday,0,11,Kottu,0,None,0,28.6,0.4,0,117,90
2023-11-02,Thursday,0,11,Short Eats,0,None,0,30.1,5.1,0,151,142
2023-11-02,Thursday,0,11,Beverages,0,None,0,32.7,1.1,0,171,149
2023-11-03,Friday,0,11,Rice & Curry,0,None,0,31.9,1.6,0,107,83
2023-11-03,Friday,0,11,Fried Rice,0,None,0,29.7,4.7,0,102,74
2023-11-03,Friday,0,11,Kottu,0,None,0,27.6,0.5,0,158,126
2023-11-03,Friday,0,11,Short Eats,0,None,0,28.5,1.5,0,91,85
2023-11-03,Friday,0,11,Beverages,0,None,0,31.0,0.0,0,91,75
2023-11-04,Saturday,1,11,Rice & Curry,0,None,0,31.5,3.0,0,187,212
2023-11-04,Saturday,1,11,Fried Rice,0,None,0,27.7,4.6,0,174,191
2023-11-04,Saturday,1,11,Kottu,0,None,0,28.7,2.7,0,113,97
2023-11-04,Saturday,1,11,Short Eats,0,None,0,30.2,5.4,0,113,123
2023-11-04,Saturday,1,11,Beverages,0,None,0,26.2,7.4,0,193,180
2023-11-05,Sunday,1,11,Rice & Curry,0,None,0,32.6,4.5,0,130,112
2023-11-05,Sunday,1,11,Fried Rice,0,None,0,27.4,1.7,0,86,79
2023-11-05,Sunday,1,11,Kottu,0,None,0,32.1,0.4,0,167,152
2023-11-05,Sunday,1,11,Short Eats,0,None,0,27.5,2.1,0,153,129
2023-11-05,Sunday,1,11,Beverages,0,None,0,29.6,0.6,0,181,205
2023-11-06,Monday,0,11,Rice & Curry,0,None,0,32.7,6.4,0,180,129
2023-11-06,Monday,0,11,Fried Rice,0,None,0,28.2,1.2,0,187,151
2023-11-06,Monday,0,11,Kottu,0,None,0,26.6,5.5,0,92,73
2023-11-06,Monday,0,11,Short Eats,0,None,0,30.8,1.5,0,178,153
2023-11-06,Monday,0,11,Beverages,0,None,0,33.0,6.0,0,145,113
2023-11-07,Tuesday,0,11,Rice & Curry,0,None,0,30.9,5.8,0,190,140
2023-11-07,Tuesday,0,11,Fried Rice,0,None,0,32.0,6.8,0,91,80
2023-11-07,Tuesday,0,11,Kottu,0,None,0,30.9,17.5,0,120,87
2023-11-07,Tuesday,0,11,Short Eats,0,None,0,30.0,3.0,0,153,113
2023-11-07,Tuesday,0,11,Beverages,0,None,0,31.3,3.4,0,124,87
2023-11-08,Wednesday,0,11,Rice & Curry,0,None,0,27.8,2.9,0,150,112
2023-11-08,Wednesday,0,11,Fried Rice,0,None,0,29.8,5.0,0,146,104
2023-11-08,Wednesday,0,11,Kottu,0,None,0,27.6,2.7,0,145,135
2023-11-08,Wednesday,0,11,Short Eats,0,None,0,26.9,4.2,0,177,135
2023-11-08,Wednesday,0,11,Beverages,0,None,0,29.2,0.6,0,96,78
2023-11-09,Thursday,0,11,Rice & Curry,0,None,0,27.1,1.5,0,189,169
2023-11-09,Thursday,0,11,Fried Rice,0,None,0,31.7,5.8,0,168,136
2023-11-09,Thursday,0,11,Kottu,0,None,0,26.3,2.8,0,128,110
2023-11-09,Thursday,0,11,Short Eats,0,None,0,29.2,3.0,0,182,165
2023-11-09,Thursday,0,11,Beverages,0,None,0,26.6,8.0,0,194,150
2023-11-10,Friday,0,11,Rice & Curry,0,None,0,29.8,0.6,0,127,121
2023-11-10,Friday,0,11,Fried Rice,0,None,0,27.5,0.4,0,181,133
2023-11-10,Friday,0,11,Kottu,0,None,0,32.1,3.0,0,120,92
2023-11-10,Friday,0,11,Short Eats,0,None,0,32.4,2.3,0,182,165
2023-11-10,Friday,0,11,Beverages,0,None,0,30.4,0.3,0,137,117
2023-11-11,Saturday,1,11,Rice & Curry,0,None,0,27.5,2.4,0,126,116
2023-11-11,Saturday,1,11,Fried Rice,0,None,0,28.7,11.5,0,177,200
2023-11-11,Saturday,1,11,Kottu,0,None,0,29.2,2.8,0,98,104
2023-11-11,Saturday,1,11,Short Eats,0,None,0,27.9,4.1,0,130,126
2023-11-11,Saturday,1,11,Beverages,0,None,0,29.2,6.2,0,108,121
2023-11-12,Sunday,1,11,Rice & Curry,0,None,0,26.2,4.8,0,106,96
2023-11-12,Sunday,1,11,Fried Rice,0,None,0,28.9,1.7,0,145,125
2023-11-12,Sunday,1,11,Kottu,0,None,0,31.8,4.2,0,144,143
2023-11-12,Sunday,1,11,Short Eats,0,None,0,29.8,1.2,0,80,89
2023-11-12,Sunday,1,11,Beverages,0,None,0,29.1,0.2,0,130,113
2023-11-13,Monday,0,11,Rice & Curry,0,None,0,26.4,3.6,0,153,109
2023-11-13,Monday,0,11,Fried Rice,0,None,0,29.0,2.5,0,140,131
2023-11-13,Monday,0,11,Kottu,0,None,0,27.9,2.0,0,164,118
2023-11-13,Monday,0,11,Short Eats,0,None,0,32.8,1.8,0,153,132
2023-11-13,Monday,0,11,Beverages,0,None,0,31.7,5.5,0,169,149
2023-11-14,Tuesday,0,11,Rice & Curry,0,None,1,27.9,1.5,0,94,81
2023-11-14,Tuesday,0,11,Fried Rice,0,None,1,26.3,3.6,0,131,115
2023-11-14,Tuesday,0,11,Kottu,0,None,1,32.8,16.3,0,186,134
2023-11-14,Tuesday,0,11,Short Eats,0,None,1,30.7,6.9,0,137,116
2023-11-14,Tuesday,0,11,Beverages,0,None,1,27.0,11.1,0,151,115
2023-11-15,Wednesday,0,11,Rice & Curry,0,None,1,29.9,0.9,0,100,76
2023-11-15,Wednesday,0,11,Fried Rice,0,None,1,30.4,0.1,0,199,142
2023-11-15,Wednesday,0,11,Kottu,0,None,1,31.9,2.3,0,172,144
2023-11-15,Wednesday,0,11,Short Eats,0,None,1,26.6,5.7,0,108,95
2023-11-15,Wednesday,0,11,Beverages,0,None,1,32.1,0.8,0,116,83
2023-11-16,Thursday,0,11,Rice & Curry,0,None,0,30.1,7.3,0,159,132
2023-11-16,Thursday,0,11,Fried Rice,0,None,0,26.8,0.9,0,196,153
2023-11-16,Thursday,0,11,Kottu,0,None,0,28.4,3.6,0,167,157
2023-11-16,Thursday,0,11,Short Eats,0,None,0,29.1,1.2,0,171,145
2023-11-16,Thursday,0,11,Beverages,0,None,0,31.2,4.5,0,86,75
2023-11-17,Friday,0,11,Rice & Curry,0,None,0,28.0,4.7,0,145,126
2023-11-17,Friday,0,11,Fried Rice,0,None,0,32.0,13.2,0,153,127
2023-11-17,Friday,0,11,Kottu,0,None,0,28.4,1.6,0,85,72
2023-11-17,Friday,0,11,Short Eats,0,None,0,30.3,6.1,0,161,146
2023-11-17,Friday,0,11,Beverages,0,None,0,26.4,5.5,0,182,171
2023-11-18,Saturday,1,11,Rice & Curry,0,None,0,28.1,0.1,0,80,68
2023-11-18,Saturday,1,11,Fried Rice,0,None,0,32.7,0.9,0,82,86
2023-11-18,Saturday,1,11,Kottu,0,None,0,27.2,1.1,0,187,160
